nombre_revista,issn_original,is_in_crossref,total_dois,current_dois,backfile_dois,abstracts_current,licenses_current,orcids_current,affiliations_current,references_current,display_name,works_count,cited_by_count,h_index,i10_index,is_oa,is_in_doaj,apc_usd,total_errores,porcentaje_resumenes,porcentaje_palabras_clave,porcentaje_referencias,porcentaje_afiliaciones,calidad_dialnet_score,completitud_metadatos_dialnet,visibilidad_openalex,densidad_doi,modernizacion_crossref,madurez_editorial,brecha_visibilidad,coherencia_resumenes,potencial_indexacion,acceso_abierto_integral,nivel1_completitud,nivel1_coherencia,eficiencia_apc,nivel2_visibilidad,nivel3_madurez,oportunidad_mejora,segmento,potencial_combinado
REVISTA CIENTÍFICA CUADERNOS DE INVESTIGACIÓN,2810-6210,True,56,56,0,0.6428571428571429,0.0,0.9821428571428572,0.0,0.0,REVISTA CIENTÍFICA CUADERNOS DE INVESTIGACIÓN,55.0,8.0,1.0,0.0,False,False,,627.3894736842105,87.01052631578948,65.58947368421053,33.65263157894737,75.61052631578947,0.0,65.46578947368421,0.14545454545454545,1.0,0.5416666666666666,0.0,0.017857142857142856,0.7727518796992482,0.1706480924695437,0.0,33.00372807017544,0.7727518796992482,0.0,0.07272727272727272,0.5,0.1706480924695437,Veterana,11.19215178096757
Urbano,0717-3997;0718-3607,True,194,52,142,0.9230769230769232,0.9230769230769232,0.903846153846154,0.0,0.903846153846154,Revista Urbano,227.0,482.0,8.0,4.0,True,True,,627.3894736842105,87.01052631578948,65.58947368421053,33.65263157894737,75.61052631578947,0.0,65.46578947368421,2.1233480176211454,0.26804123711340205,0.9166666666666669,0.02977706778155944,-0.17010309278350516,0.9470283400809715,0.3433343305430435,0.9769230769230769,33.19122807017544,0.9470283400809715,0.0,1.5501355472721112,0.14890915244748074,0.3433343305430435,Básico,11.630090923298345
Castalia - Revista de Psicología de la Academia,0719-8051,True,158,50,108,0.94,0.0,0.94,0.0,0.0,Castalia - Revista de Psicología de la Academia,158.0,81.0,3.0,1.0,True,True,,627.3894736842105,87.01052631578948,65.58947368421053,33.65263157894737,75.61052631578947,0.0,65.46578947368421,0.5126582278481012,0.31645569620253167,0.6266666666666666,0.02814808729337486,0.0,0.9301052631578948,0.2128321111342726,0.7,33.04622807017544,0.9301052631578948,0.0,0.6063291139240505,0.17230189174795327,0.2128321111342726,Básico,11.27495302528248
Revista Chilena de Enfermería,2452-5839,True,111,68,43,0.8382352941176471,1.0,1.0,0.0,0.0,Revista Chilena de Enfermería,109.0,56.0,4.0,0.0,True,True,,627.3894736842105,87.01052631578948,65.58947368421053,33.65263157894737,75.61052631578947,0.0,65.46578947368421,0.5137614678899083,0.6126126126126126,0.9460784313725491,0.022705137803509565,0.018018018018018018,0.9681300309597524,0.30869938491205096,1.0,33.20593395252838,0.9681300309597524,0.0,0.7568807339449541,0.3176588752080611,0.30869938491205096,Oportunidad,11.426824520560466
Byzantion nea hellas,0716-2138;0718-8471,True,263,39,224,0.0,0.0,0.0,0.0,0.0,Byzantion nea hellás,607.0,145.0,5.0,1.0,True,True,,627.3894736842105,87.01052631578948,65.58947368421053,33.65263157894737,75.61052631578947,0.0,65.46578947368421,0.23887973640856672,0.1482889733840304,0.0,0.03249660241322652,-1.3079847908745248,0.12989473684210529,0.012852451973420493,0.7,32.732894736842105,0.12989473684210529,0.0,0.46943986820428335,0.09039278789862847,0.012852451973420493,Básico,11.09757579764834
Obras y proyectos,0718-2805;0718-2813,True,244,54,190,1.0,0.9444444444444444,0.2592592592592593,0.7037037037037037,0.0185185185185185,Obras y proyectos,246.0,549.0,11.0,15.0,True,False,,627.3894736842105,87.01052631578948,65.58947368421053,33.65263157894737,75.61052631578947,0.0,65.46578947368421,2.231707317073171,0.22131147540983606,0.7345679012345679,0.03151364056827978,-0.00819672131147541,0.8701052631578947,0.2907510050936885,0.6833333333333333,33.10017868745939,0.8701052631578947,0.0,1.457520325203252,0.12641255798905793,0.2907510050936885,Básico,11.561370523550567
REVISTA DE DERECHO,0717-0599;2735-6337,True,109,40,69,1.0,1.0,0.425,0.2,0.8,REVISTA DE DERECHO,110.0,11.0,1.0,0.0,True,True,,627.3894736842105,87.01052631578948,65.58947368421053,33.65263157894737,75.61052631578947,0.0,65.46578947368421,0.1,0.3669724770642202,0.8083333333333332,0.025490971452296157,-0.009174311926605505,0.8701052631578947,0.24821861078825946,1.0,33.137061403508774,0.8701052631578947,0.0,0.55,0.1962317242582582,0.24821861078825946,Oportunidad,11.29443104258901
ANALES DE ARQUITECTURA UC,2810-6075;2810-6490,True,146,57,89,1.0,1.0,0.0175438596491228,0.0,0.0,Anales de Arquitectura UC,39.0,0.0,0.0,0.0,False,False,,627.3894736842105,87.01052631578948,65.58947368421053,33.65263157894737,75.61052631578947,0.0,65.46578947368421,0.0,0.3904109589041096,0.672514619883041,0.02699885802198159,0.7328767123287672,0.8701052631578947,0.2017543859649123,0.3,33.06915204678363,0.8701052631578947,0.0,0.15,0.2087049084630456,0.26712328767123283,Veterana,11.142618985082224
Antropologías del Sur,0719-4498;0719-5532,True,258,61,197,0.8360655737704918,0.0,0.1147540983606557,0.0,0.0,Antropologías del Sur,282.0,391.0,8.0,4.0,True,True,,627.3894736842105,87.01052631578948,65.58947368421053,33.65263157894737,75.61052631578947,0.0,65.46578947368421,1.3865248226950355,0.2364341085271318,0.3169398907103825,0.03172960218416721,-0.09302325581395349,0.9659603106125971,0.1472722627355116,0.7,32.8913646821973,0.9659603106125971,0.0,1.0432624113475177,0.1340818553556495,0.1472722627355116,Básico,11.356236316300155
Derecho Público Iberoamericano,0719-2959;0719-5354,True,63,34,29,0.9705882352941176,1.0,0.0,0.0,0.0,Derecho Público Iberoamericano,63.0,49.0,2.0,1.0,True,False,,627.3894736842105,87.01052631578948,65.58947368421053,33.65263157894737,75.61052631578947,0.0,65.46578947368421,0.7777777777777778,0.5396825396825397,0.6568627450980392,0.020407184289972933,0.0,0.8995170278637771,0.23158067222362547,0.7,33.061326109391125,0.8995170278637771,0.0,0.7388888888888889,0.2800448619862563,0.23158067222362547,Veterana,11.360086620088756
RChD creación y pensamiento,0719-837X;0719-8426,True,234,45,189,0.888888888888889,1.0,1.0,0.0,0.0,RChD creación y pensamiento,234.0,179.0,5.0,2.0,True,True,,627.3894736842105,87.01052631578948,65.58947368421053,33.65263157894737,75.61052631578947,0.0,65.46578947368421,0.7649572649572649,0.19230769230769232,0.9629629629629629,0.03148214443296291,0.0,0.9812163742690058,0.32297647754508874,1.0,33.214376218323586,0.9812163742690058,0.0,0.8824786324786325,0.11189491837032761,0.32297647754508874,Oportunidad,11.40291658972418
Palimpsesto Revista Científica de Estudios Sociales Iberoamericanos,0718-5898,True,70,7,63,1.0,1.0,0.7142857142857143,0.0,0.0,Palimpsesto Revista Científica de Estudios Sociales Iberoamericanos,31.0,25.0,2.0,0.0,True,True,,627.3894736842105,87.01052631578948,65.58947368421053,33.65263157894737,75.61052631578947,0.0,65.46578947368421,0.8064516129032258,0.1,0.9047619047619048,0.02495329850015803,0.5571428571428572,0.8701052631578947,0.3069104406035716,1.0,33.185275689223054,0.8701052631578947,0.0,0.9032258064516129,0.062476649250079015,0.44285714285714284,Oportunidad,11.383659381641584
Terapia psicológica,0716-6184;0718-4808,True,432,49,383,0.0,0.0,0.0,0.0,0.0,Terapia psicológica,471.0,6845.0,39.0,206.0,True,False,,627.3894736842105,87.01052631578948,65.58947368421053,33.65263157894737,75.61052631578947,0.0,65.46578947368421,14.532908704883226,0.11342592592592593,0.0,0.03570385531552636,-0.09027777777777778,0.12989473684210529,0.16457765492966028,0.4,32.732894736842105,0.12989473684210529,0.0,7.466454352441613,0.07456489062072615,0.16457765492966028,Problema,13.424637993301483
Urbe Arquitectura Ciudad y Territorio,2735-606X;2735-6078,True,72,35,37,0.9142857142857144,0.0,0.9714285714285714,1.0,0.0,Urbe Arquitectura Ciudad y Territorio,72.0,43.0,3.0,0.0,True,True,,627.3894736842105,87.01052631578948,65.58947368421053,33.65263157894737,75.61052631578947,0.0,65.46578947368421,0.5972222222222222,0.4861111111111111,0.6285714285714286,0.021825516958358313,0.0,0.9558195488721803,0.21666738913226025,0.7,33.04718045112782,0.9558195488721803,0.0,0.648611111111111,0.2539683140347347,0.21666738913226025,Veterana,11.316586625424556
Revista Estudios de Políticas Públicas,0719-6296,True,244,48,196,0.7916666666666667,1.0,0.8958333333333333,0.0,0.0,Revista Estudios de Políticas Públicas,253.0,271.0,6.0,5.0,True,True,,627.3894736842105,87.01052631578948,65.58947368421053,33.65263157894737,75.61052631578947,0.0,65.46578947368421,1.0711462450592886,0.19672131147540983,0.8958333333333334,0.03169922237242793,-0.036885245901639344,0.921561403508772,0.31243613173561136,1.0,33.18081140350877,0.921561403508772,0.0,1.0355731225296443,0.11421026692391888,0.31243613173561136,Oportunidad,11.44353159765411
0719-3483;2810-627X,0719-3483;2810-627X,False,0,0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,False,False,,627.3894736842105,87.01052631578948,65.58947368421053,33.65263157894737,75.61052631578947,0.0,65.46578947368421,0.0,0.0,0.0,0.0,0.0,0.12989473684210529,0.0,0.0,32.732894736842105,0.12989473684210529,0.0,0.0,0.0,0.0,Básico,10.910964912280702
Revista de Educación Religiosa,2452-5936,True,151,56,95,0.6607142857142857,0.8928571428571429,0.625,0.0,0.0,Revista de Educación Religiosa,142.0,80.0,4.0,0.0,True,True,,627.3894736842105,87.01052631578948,65.58947368421053,33.65263157894737,75.61052631578947,0.0,65.46578947368421,0.5633802816901409,0.3708609271523179,0.7261904761904763,0.027386089148807014,0.059602649006622516,0.790609022556391,0.24466816231340396,0.9678571428571427,33.095989974937346,0.790609022556391,0.0,0.7656187122736418,0.19912350815056246,0.24466816231340396,Oportunidad,11.35357739845385
Investigaciones Geográficas Una mirada desde el sur,0718-9575;0719-5370,True,377,43,334,0.9302325581395348,0.0,0.9534883720930232,0.0,0.0,Investigaciones Geográficas,377.0,854.0,13.0,25.0,True,True,,627.3894736842105,87.01052631578948,65.58947368421053,33.65263157894737,75.61052631578947,0.0,65.46578947368421,2.2652519893899203,0.11405835543766578,0.6279069767441859,0.0348847831909504,0.0,0.93987270501836,0.2593723093474424,0.7,33.0468482252142,0.93987270501836,0.0,1.4826259946949603,0.0744715693143081,0.2593723093474424,Problema,11.534648596407822
Estudios Internacionales,0716-0240;0719-3769,True,1548,42,1506,1.0,0.1428571428571429,0.9047619047619048,0.0,0.0,Estudios Internacionales,1547.0,2074.0,17.0,36.0,True,True,,627.3894736842105,87.01052631578948,65.58947368421053,33.65263157894737,75.61052631578947,0.0,65.46578947368421,1.3406593406593406,0.027131782945736434,0.6825396825396824,0.043907257191758975,0.0006459948320413437,0.8701052631578947,0.25578786431345923,0.7428571428571429,33.07416457811195,0.8701052631578947,0.0,1.0417582417582416,0.0355195200687477,0.25578786431345923,Básico,11.38381411331298
2452-4980,2452-4980,False,0,0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,False,False,,627.3894736842105,87.01052631578948,65.58947368421053,33.65263157894737,75.61052631578947,0.0,65.46578947368421,0.0,0.0,0.0,0.0,0.0,0.12989473684210529,0.0,0.0,32.732894736842105,0.12989473684210529,0.0,0.0,0.0,0.0,Básico,10.910964912280702
Política Revista de Ciencia Política,0716-1077;0719-5338,True,328,49,279,1.0,0.979591836734694,0.6938775510204082,0.0,0.0,Política Revista de Ciencia Política,477.0,1024.0,14.0,22.0,True,True,,627.3894736842105,87.01052631578948,65.58947368421053,33.65263157894737,75.61052631578947,0.0,65.46578947368421,2.146750524109015,0.14939024390243902,0.891156462585034,0.0338087376190155,-0.45426829268292684,0.8701052631578947,0.3361291592202174,0.9938775510204081,33.17847296813462,0.8701052631578947,0.0,1.5703140375647116,0.09159949076072726,0.3361291592202174,Básico,11.613462165486688
Revista de Derecho Económico,0716-310X;0719-7462,True,429,34,395,0.9117647058823528,0.0,1.0,0.0,0.0,Revista de Derecho Económico,613.0,53.0,2.0,0.0,True,False,,627.3894736842105,87.01052631578948,65.58947368421053,33.65263157894737,75.61052631578947,0.0,65.46578947368421,0.0864600326264274,0.07925407925407925,0.6372549019607843,0.03588848526752688,-0.4289044289044289,0.9583405572755419,0.19615195466448593,0.4,33.0515221878225,0.9583405572755419,0.0,0.24323001631321373,0.05757128226080306,0.19615195466448593,Básico,11.117441162132172
0719-4676,0719-4676,False,0,0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,False,False,,627.3894736842105,87.01052631578948,65.58947368421053,33.65263157894737,75.61052631578947,0.0,65.46578947368421,0.0,0.0,0.0,0.0,0.0,0.12989473684210529,0.0,0.0,32.732894736842105,0.12989473684210529,0.0,0.0,0.0,0.0,Básico,10.910964912280702
2735-6302,2735-6302,False,0,0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,False,False,,627.3894736842105,87.01052631578948,65.58947368421053,33.65263157894737,75.61052631578947,0.0,65.46578947368421,0.0,0.0,0.0,0.0,0.0,0.12989473684210529,0.0,0.0,32.732894736842105,0.12989473684210529,0.0,0.0,0.0,0.0,Básico,10.910964912280702
Agro Sur,0304-8802;0719-4196,True,665,27,638,1.0,0.3333333333333333,0.0,0.0,0.0,Agro Sur,741.0,1270.0,12.0,26.0,True,False,,627.3894736842105,87.01052631578948,65.58947368421053,33.65263157894737,75.61052631578947,0.0,65.46578947368421,1.7139001349527665,0.0406015037593985,0.4444444444444444,0.03875942672626521,-0.11428571428571428,0.8701052631578947,0.1932365392019272,0.5,32.95511695906433,0.8701052631578947,0.0,1.1069500674763832,0.03968046524283185,0.1932365392019272,Problema,11.367249163927847
0718-1310,0718-1310,False,0,0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,False,False,,627.3894736842105,87.01052631578948,65.58947368421053,33.65263157894737,75.61052631578947,0.0,65.46578947368421,0.0,0.0,0.0,0.0,0.0,0.12989473684210529,0.0,0.0,32.732894736842105,0.12989473684210529,0.0,0.0,0.0,0.0,Básico,10.910964912280702
Revista Realidad Educativa,2452-6134,True,74,51,23,0.7058823529411765,0.8823529411764706,0.5294117647058824,0.0,0.0,Revista Realidad Educativa,74.0,52.0,3.0,0.0,True,True,,627.3894736842105,87.01052631578948,65.58947368421053,33.65263157894737,75.61052631578947,0.0,65.46578947368421,0.7027027027027027,0.6891891891891891,0.7058823529411765,0.019068322982087674,0.0,0.8357770897832818,0.24369771470719143,0.9647058823529411,33.08583591331269,0.8357770897832818,0.0,0.833704292527822,0.35412875608563843,0.24369771470719143,Oportunidad,11.424556320642049
Praxis Psy,2735-6957,True,172,45,127,0.9777777777777776,0.0,0.2222222222222222,0.0,0.0,Praxis Psy,158.0,75.0,3.0,0.0,True,False,,627.3894736842105,87.01052631578948,65.58947368421053,33.65263157894737,75.61052631578947,0.0,65.46578947368421,0.47468354430379744,0.2616279069767442,0.3999999999999999,0.029112181583517704,0.08139534883720931,0.8923274853801171,0.143306605232324,0.4,32.93289473684211,0.8923274853801171,0.0,0.43734177215189873,0.14537004428013095,0.143306605232324,Básico,11.171868851091377
Journal of Movement & Health,2452-5812,True,174,52,122,1.0,1.0,0.7884615384615385,0.0,0.0,Journal of Movement & Health,174.0,241.0,7.0,4.0,True,False,,627.3894736842105,87.01052631578948,65.58947368421053,33.65263157894737,75.61052631578947,0.0,65.46578947368421,1.3850574712643677,0.2988505747126437,0.9294871794871794,0.0288731061322345,0.0,0.8701052631578947,0.330999547107124,0.7,33.1976383265857,0.8701052631578947,0.0,1.042528735632184,0.1638618404224391,0.330999547107124,Oportunidad,11.46800963421344
Tiempo HIstórico,0718-7432;0719-5699,True,280,23,257,1.0,1.0,0.0869565217391304,0.0,0.0,Tiempo HIstórico,295.0,237.0,7.0,3.0,True,True,,627.3894736842105,87.01052631578948,65.58947368421053,33.65263157894737,75.61052631578947,0.0,65.46578947368421,0.8033898305084746,0.08214285714285714,0.6956521739130435,0.03331775750952971,-0.05357142857142857,0.8701052631578947,0.24407574015402247,1.0,33.08072082379863,0.8701052631578947,0.0,0.9016949152542373,0.05773030732619343,0.24407574015402247,Oportunidad,11.34671534879302
Revista Chilena de Antropología,0716-3312;0719-1472,True,381,31,350,0.9032258064516128,0.0,0.9032258064516128,0.0,0.0,Revista Chilena de Antropología,381.0,978.0,13.0,18.0,True,True,,627.3894736842105,87.01052631578948,65.58947368421053,33.65263157894737,75.61052631578947,0.0,65.46578947368421,2.5669291338582676,0.08136482939632546,0.6021505376344085,0.03516471734079519,0.0,0.966879456706282,0.25694746363178905,0.7,33.03397000565931,0.966879456706282,0.0,1.6334645669291339,0.05826477336856033,0.25694746363178905,Problema,11.575233115319003
Justicia &Derecho,0719-9392,True,178,61,117,0.9016393442622952,0.918032786885246,0.8688524590163934,0.9344262295081966,0.8032786885245902,Justicia &Derecho,191.0,118.0,5.0,0.0,True,True,,627.3894736842105,87.01052631578948,65.58947368421053,33.65263157894737,75.61052631578947,0.0,65.46578947368421,0.6178010471204188,0.34269662921348315,0.8961748633879782,0.02862410774679399,-0.07303370786516854,0.9684659188955995,0.2977165299474604,0.9754098360655737,33.1809821685361,0.9684659188955995,0.0,0.7966054415929963,0.18566036848013856,0.2977165299474604,Oportunidad,11.387749326203076
Revista de Psicología,0716-8039;0719-0581,True,622,45,577,0.9777777777777776,0.0,0.9555555555555556,0.0,0.0,Revista de psicología,740.0,2822.0,21.0,72.0,True,True,,627.3894736842105,87.01052631578948,65.58947368421053,33.65263157894737,75.61052631578947,0.0,65.46578947368421,3.8135135135135134,0.07234726688102894,0.6444444444444444,0.038157443212034264,-0.18971061093247588,0.8923274853801171,0.2876189699924168,0.7,33.05511695906433,0.8923274853801171,0.0,2.2567567567567566,0.0552523550465316,0.2876189699924168,Problema,11.78904202362254
0719-6520,0719-6520,False,0,0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,False,False,,627.3894736842105,87.01052631578948,65.58947368421053,33.65263157894737,75.61052631578947,0.0,65.46578947368421,0.0,0.0,0.0,0.0,0.0,0.12989473684210529,0.0,0.0,32.732894736842105,0.12989473684210529,0.0,0.0,0.0,0.0,Básico,10.910964912280702
0719-7276,0719-7276,False,0,0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,False,False,,627.3894736842105,87.01052631578948,65.58947368421053,33.65263157894737,75.61052631578947,0.0,65.46578947368421,0.0,0.0,0.0,0.0,0.0,0.12989473684210529,0.0,0.0,32.732894736842105,0.12989473684210529,0.0,0.0,0.0,0.0,Básico,10.910964912280702
Revista de Estudios de la Justicia,0718-0853;0718-4735,True,291,31,260,0.935483870967742,0.0,0.3225806451612903,0.0,0.0,Revista de Estudios de la Justicia,430.0,385.0,7.0,2.0,True,True,,627.3894736842105,87.01052631578948,65.58947368421053,33.65263157894737,75.61052631578947,0.0,65.46578947368421,0.8953488372093024,0.10652920962199312,0.41935483870967744,0.033387122443936164,-0.47766323024054985,0.9346213921901527,0.1641706258860985,0.7,32.942572156196945,0.9346213921901527,0.0,0.7976744186046512,0.06995816603296465,0.1641706258860985,Básico,11.270068246944852
Revista Saberes Educativos,2452-5014,True,143,60,83,0.9833333333333332,0.0,0.8,0.0,0.0,Revista Saberes Educativos,336.0,341.0,9.0,9.0,True,True,,627.3894736842105,87.01052631578948,65.58947368421053,33.65263157894737,75.61052631578947,0.0,65.46578947368421,1.0148809523809523,0.4195804195804196,0.5944444444444444,0.02658490079305988,-1.3496503496503496,0.8867719298245615,0.22036694011027755,0.7,33.03011695906433,0.8867719298245615,0.0,0.8574404761904761,0.22308266018673972,0.22036694011027755,Veterana,11.370213365147182
Cultura y religión,0718-4727;0718-5472,True,409,40,369,1.0,1.0,0.525,0.0,0.9,Cultura y religión,416.0,884.0,12.0,20.0,True,True,,627.3894736842105,87.01052631578948,65.58947368421053,33.65263157894737,75.61052631578947,0.0,65.46578947368421,2.125,0.097799511002445,0.8416666666666667,0.035481018033829616,-0.017114914425427872,0.8701052631578947,0.3208660569913019,1.0,33.15372807017544,0.8701052631578947,0.0,1.5625,0.0666402645181373,0.3208660569913019,Básico,11.594289444897859
Persona y Sociedad,0716-730X;0719-0883,True,346,52,294,1.0,0.0,0.9807692307692308,0.0,0.0,Persona y Sociedad,346.0,1317.0,12.0,16.0,True,True,,627.3894736842105,87.01052631578948,65.58947368421053,33.65263157894737,75.61052631578947,0.0,65.46578947368421,3.80635838150289,0.15028901734104047,0.6602564102564102,0.03412185213803892,0.0,0.8701052631578947,0.29227330532503526,0.7,33.06302294197031,0.8701052631578947,0.0,2.253179190751445,0.0922054347395397,0.29227330532503526,Problema,11.802802522487099
Encrucijada Americana,0718-5766;0719-3432,True,228,32,196,1.0,1.0,0.78125,0.0,0.0,Encrucijada Americana,228.0,127.0,5.0,2.0,True,True,,627.3894736842105,87.01052631578948,65.58947368421053,33.65263157894737,75.61052631578947,0.0,65.46578947368421,0.5570175438596491,0.14035087719298245,0.9270833333333334,0.03169922237242793,0.0,0.8701052631578947,0.30469132963125856,1.0,33.19643640350877,0.8701052631578947,0.0,0.7785087719298245,0.08602504978270518,0.30469132963125856,Oportunidad,11.353656741740432
0716-7598,0716-7598,False,0,0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,False,False,,627.3894736842105,87.01052631578948,65.58947368421053,33.65263157894737,75.61052631578947,0.0,65.46578947368421,0.0,0.0,0.0,0.0,0.0,0.12989473684210529,0.0,0.0,32.732894736842105,0.12989473684210529,0.0,0.0,0.0,0.0,Básico,10.910964912280702
Revista Educación las Américas,0719-7128,True,90,34,56,0.9117647058823528,1.0,0.6176470588235294,0.0,0.0,Revista Educación las Américas,95.0,216.0,8.0,8.0,True,True,,627.3894736842105,87.01052631578948,65.58947368421053,33.65263157894737,75.61052631578947,0.0,65.46578947368421,2.2736842105263158,0.37777777777777777,0.8431372549019608,0.0242583076070073,-0.05555555555555555,0.9583405572755419,0.3240961377053098,1.0,33.154463364293086,0.9583405572755419,0.0,1.6368421052631579,0.20101804269239254,0.3240961377053098,Estrella,11.66410783741621
Cinta de moebio,0717-554X,True,316,34,282,0.0,0.0,0.0,0.0,0.0,Cinta de moebio,444.0,3003.0,24.0,75.0,True,True,,627.3894736842105,87.01052631578948,65.58947368421053,33.65263157894737,75.61052631578947,0.0,65.46578947368421,6.763513513513513,0.10759493670886076,0.0,0.03387268138585942,-0.4050632911392405,0.12989473684210529,0.12296610024507844,0.7,32.732894736842105,0.12989473684210529,0.0,3.7317567567567567,0.0707338090473601,0.12296610024507844,Problema,12.178461767548741
Gobierno y Administración Pública,2735-7074,True,68,42,26,1.0,0.0,1.0,1.0,0.0,Gobierno y Administración Pública,68.0,33.0,3.0,0.0,True,True,,627.3894736842105,87.01052631578948,65.58947368421053,33.65263157894737,75.61052631578947,0.0,65.46578947368421,0.4852941176470588,0.6176470588235294,0.6666666666666666,0.019775021196025973,0.0,0.8701052631578947,0.22373676869990913,0.7,33.06622807017544,0.8701052631578947,0.0,0.5926470588235294,0.3187110400097777,0.22373676869990913,Veterana,11.32586205633625
Revista Chilena de Rehabilitación y Actividad Física,2735-7287,True,60,41,19,0.951219512195122,0.9268292682926828,0.8780487804878049,0.951219512195122,0.951219512195122,Revista Chilena de Rehabilitación y Actividad Física,62.0,25.0,3.0,0.0,True,False,,627.3894736842105,87.01052631578948,65.58947368421053,33.65263157894737,75.61052631578947,0.0,65.46578947368421,0.4032258064516129,0.6833333333333333,0.9186991869918698,0.017974393641323944,-0.03333333333333333,0.9188857509627727,0.2959361801141305,0.6780487804878048,33.19224433033804,0.9188857509627727,0.0,0.5406372934697088,0.35065386348732863,0.2959361801141305,Oportunidad,11.361178495765026
Revista de Innovación en Enseñanza de las Ciencias,0719-9007,True,135,51,84,1.0,0.0,0.0196078431372549,0.0,0.0,Revista de Innovación en Enseñanza de las Ciencias,143.0,34.0,3.0,0.0,True,False,,627.3894736842105,87.01052631578948,65.58947368421053,33.65263157894737,75.61052631578947,0.0,65.46578947368421,0.23776223776223776,0.37777777777777777,0.3398692810457516,0.0266559075389419,-0.05925925925925926,0.8701052631578947,0.11475909045256077,0.4,32.90282937736498,0.8701052631578947,0.0,0.3188811188811189,0.20221684265835985,0.11475909045256077,Veterana,11.141309112968152
Foro Educacional,0717-2710;0718-0772,True,227,33,194,1.0,1.0,0.9090909090909092,0.0,0.0,Foro Educacional,281.0,332.0,8.0,5.0,True,False,,627.3894736842105,87.01052631578948,65.58947368421053,33.65263157894737,75.61052631578947,0.0,65.46578947368421,1.1814946619217082,0.14537444933920704,0.9696969696969697,0.03163799735138248,-0.23788546255506607,0.8701052631578947,0.3377097069052388,0.7,33.21774322169059,0.8701052631578947,0.0,0.9407473309608541,0.08850622334529476,0.3377097069052388,Oportunidad,11.415665591998911
Hermenéutica Intercultural,0718-4980;0719-6504,True,244,31,213,1.0,0.7419354838709677,0.8709677419354839,0.0,0.0,Hermenéutica intercultural,245.0,101.0,4.0,1.0,True,False,,627.3894736842105,87.01052631578948,65.58947368421053,33.65263157894737,75.61052631578947,0.0,65.46578947368421,0.4122448979591837,0.12704918032786885,0.8709677419354839,0.032195856090131106,-0.004098360655737705,0.8701052631578947,0.282001156451425,0.6225806451612903,33.16837860780985,0.8701052631578947,0.0,0.517412771560237,0.07962251820899999,0.282001156451425,Oportunidad,11.255137965859696
Revista Sul-Americana de Psicologia,2318-650X,True,93,28,65,1.0,1.0,0.7142857142857143,0.0,0.0,Revista Sul-Americana de Psicologia,117.0,161.0,3.0,1.0,True,False,,627.3894736842105,87.01052631578948,65.58947368421053,33.65263157894737,75.61052631578947,0.0,65.46578947368421,1.376068376068376,0.3010752688172043,0.9047619047619048,0.02513792845215855,-0.25806451612903225,0.8701052631578947,0.32335540216214426,0.7,33.185275689223054,0.8701052631578947,0.0,1.038034188034188,0.16310659863468144,0.32335540216214426,Oportunidad,11.462138825297309
Multidisciplinary Business Review,0718-3992;0718-400X,True,113,39,74,0.8717948717948718,1.0,0.8205128205128205,0.0,0.0,Multidisciplinary Business Review,119.0,154.0,6.0,1.0,True,True,,627.3894736842105,87.01052631578948,65.58947368421053,33.65263157894737,75.61052631578947,0.0,65.46578947368421,1.2941176470588236,0.34513274336283184,0.8974358974358975,0.025904928681217857,-0.05309734513274336,0.9983103913630229,0.31905166735517504,1.0,33.181612685560054,0.9983103913630229,0.0,1.1470588235294117,0.18551883602202485,0.31905166735517504,Básico,11.504730115037164
Latin American Legal Studies,0719-9104;0719-9112,True,103,17,86,0.9411764705882352,0.0,0.9411764705882352,0.0,0.0,Latin American Legal Studies,105.0,78.0,3.0,0.0,True,True,,627.3894736842105,87.01052631578948,65.58947368421053,33.65263157894737,75.61052631578947,0.0,65.46578947368421,0.7428571428571429,0.1650485436893204,0.6274509803921567,0.026795448711927503,-0.019417475728155338,0.9289287925696595,0.22156684227868087,0.7,33.04662022703818,0.9289287925696595,0.0,0.7214285714285714,0.09592199620062394,0.22156684227868087,Básico,11.287990264889125
Revista INTEREDU,2735-6523,True,66,29,37,1.0,1.0,0.2068965517241379,0.0,0.0,Revista INTEREDU,66.0,44.0,3.0,0.0,True,False,,627.3894736842105,87.01052631578948,65.58947368421053,33.65263157894737,75.61052631578947,0.0,65.46578947368421,0.6666666666666666,0.4393939393939394,0.735632183908046,0.021825516958358313,0.0,0.8701052631578947,0.25133919259837323,0.7,33.10071082879613,0.8701052631578947,0.0,0.6833333333333333,0.23060972817614886,0.25133919259837323,Oportunidad,11.338217963435204
